name,official_site,lat,lon,platform,access,evidence_url,confidence,note
Dufftown Golf Club,https://dufftowngolfclub.com/,57.4404442,-3.1582973,brs,public,https://visitors.brsgolf.com/dufftown#/open-competitions,high,found on https://dufftowngolfclub.com/
Bishopshire Golf Club,https://www.bishopshiregolf.club/,56.2090321,-3.3232475,unknown,unknown,,low,site reachable (https://www.bishopshiregolf.club/) but no visitor booking found on it or 1 sub-page(s)
Campbelltown Putting Green,https://www.skdt.org/putting-green/,55.4220026,-5.6002042,unknown,unknown,,low,site reachable (https://www.skdt.org/putting-green/) but no visitor booking found on it or 0 sub-page(s)
Biggar Golf Club,https://www.biggargolfclub.co.uk/,55.6190438,-3.5123627,unknown,unknown,,low,site reachable (https://www.biggargolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
Auchenharvie Golf Course,https://kaleisure.com/location/auchenharvie-golf-course/,55.6355054,-4.7687485,unknown,unknown,,low,site reachable (https://kaleisure.com/location/auchenharvie-golf-course/) but no visitor booking found on it or 0 sub-page(s)
Seton Sands 9 Hole Golf Course,https://www.haven.com/parks/scotland/seton-sands,55.9668033,-2.9267084,unknown,unknown,,low,site reachable (https://www.haven.com/parks/scotland/seton-sands) but no visitor booking found on it or 1 sub-page(s)
Ardeer Golf Club,https://ardeergolfclub.co.uk/,55.6578657,-4.75388,unknown,unknown,,low,site reachable (https://ardeergolfclub.co.uk/) but no visitor booking found on it or 4 sub-page(s)
Cowal Golf Club,https://www.cowalgolfclub.online/,55.9658328,-4.9224019,error,unknown,,low,unreachable even with a browser user agent
Dunecht House Golf Club,https://www.dunechthousegolfclub.co.uk/,57.1585988,-2.4094974,unknown,unknown,,low,site reachable (https://www.dunechthousegolfclub.co.uk/) but no visitor booking found on it or 2 sub-page(s)
St Fillans Golf Club,https://www.st-fillans-golf.com/,56.3888253,-4.1016837,unknown,unknown,,low,site reachable (https://www.st-fillans-golf.com/) but no visitor booking found on it or 2 sub-page(s)
Atholl Palace Hotel Pitch and Putt course,https://www.athollpalace.com/attractions/putting-green/,56.6995576,-3.7162226,unknown,unknown,,low,site reachable (https://www.athollpalace.com/attractions/putting-green/) but no visitor booking found on it or 2 sub-page(s)
Rutherford Castle Golf Course,https://rutherfordcastlegc.org.uk/,55.7700401,-3.3374444,error,unknown,,low,unreachable even with a browser user agent
Irvine Ravenspark Golf Club,https://www.irgc.co.uk/,55.632177,-4.6821751,unknown,unknown,,low,site reachable (https://www.irgc.co.uk/) but no visitor booking found on it or 3 sub-page(s)
Glencruitten Golf Club,https://www.golfoban.com/,56.4117457,-5.4533991,unknown,unknown,,low,site reachable (https://www.golfoban.com/) but no visitor booking found on it or 3 sub-page(s)
Thurso Golf Club,https://thursogolfclub.co.uk/,58.5826497,-3.5523179,unknown,unknown,,low,site reachable (https://thursogolfclub.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Foulford Inn Golf Course,https://foulfordinn.co.uk/,56.4202449,-3.7842242,unknown,unknown,,low,site reachable (https://foulfordinn.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Dalbeattie Golf Club,https://www.dalbeattiegolfclub.co.uk/,54.9410261,-3.8298372,unknown,unknown,,low,site reachable (https://www.dalbeattiegolfclub.co.uk/) but no visitor booking found on it or 2 sub-page(s)
Charleton Golf Club,https://charleton.co.uk/,56.2226571,-2.8672653,unknown,unknown,,low,site reachable (https://charleton.co.uk/) but no visitor booking found on it or 2 sub-page(s)
Kingsbarns Golf Links,https://www.kingsbarns.com/,56.2994358,-2.6413124,unknown,unknown,,low,site reachable (https://www.kingsbarns.com/) but no visitor booking found on it or 3 sub-page(s)
Meldrum House Golf Course,https://www.meldrumhouse.com/golf/,57.3524312,-2.3141866,unknown,unknown,,low,site reachable (https://www.meldrumhouse.com/golf/) but no visitor booking found on it or 1 sub-page(s)
Feddinch Mains,https://amgolf.consultationonline.co.uk/,56.3158902,-2.8303411,error,unknown,,low,unreachable even with a browser user agent
Struie Course,https://royaldornoch.com/struie-course/,57.8734071,-4.0339614,unknown,unknown,,low,site reachable (https://royaldornoch.com/struie-course/) but no visitor booking found on it or 2 sub-page(s)
Kirkcudbright Golf Course,https://www.kirkcudbrightgolf.co.uk/,54.8436283,-4.0353185,unknown,unknown,,low,site reachable (https://www.kirkcudbrightgolf.co.uk/) but no visitor booking found on it or 5 sub-page(s)
Alness Golf Club,https://www.alnessgolf.co.uk/,57.7052408,-4.2638763,unknown,unknown,,low,site reachable (https://www.alnessgolf.co.uk/) but no visitor booking found on it or 2 sub-page(s)
Colonsay Golf Club,https://www.colonsay.org.uk/Things-to-Do/Golf,56.0611026,-6.2441065,unknown,unknown,,low,site reachable (https://colonsay.org.uk/) but no visitor booking found on it or 0 sub-page(s)
Abernethy Golf club,https://www.abernethygolfclub.com/,57.2715495,-3.6499087,unknown,unknown,,low,site reachable (https://www.abernethygolfclub.com/) but no visitor booking found on it or 3 sub-page(s)
Lochwinnoch Golf Club,https://www.lochwinnochgolf.co.uk/,55.7989675,-4.6418245,brs,public,https://visitors.brsgolf.com/lochwinnoch#/course/1,high,found on https://www.lochwinnochgolf.co.uk/book
Craggan Golf Course,https://www.cairngormsactivities.co.uk/golf,57.3118093,-3.6262666,unknown,unknown,,low,site reachable (https://www.cairngormsactivities.co.uk/golf) but no visitor booking found on it or 0 sub-page(s)
Langholm Golf Club,https://www.langholmgolfclub.co.uk/,55.1511422,-2.9905514,unknown,unknown,,low,site reachable (https://www.langholmgolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
Covesea Links,https://covesealinks.com/,57.7208799,-3.3595062,unknown,unknown,,low,site reachable (https://covesealinks.com/) but no visitor booking found on it or 1 sub-page(s)
Hoddom Castle Caravan Site golf course,https://www.hoddomcastle.co.uk/,55.0453783,-3.3176843,unknown,unknown,,low,site reachable (https://www.hoddomcastle.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Lybster Golf Club,https://lybstergolfclub.co.uk/,58.3040876,-3.2823502,unknown,unknown,,low,site reachable (https://lybstergolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
Westray Golf Club,https://westraygolf.org/,59.3257587,-3.0000016,unknown,unknown,,low,site reachable (https://westraygolf.org/) but no visitor booking found on it or 0 sub-page(s)
Kilspindie Golf Club,https://kilspindiegolfclub.co.uk/,56.0096657,-2.881928,intelligent_golf,public,https://www.kilspindiegolfclub.co.uk/visitorbooking/,high,found on https://www.kilspindiegolfclub.co.uk/
Craignure Golf Club,https://craignuregolfclub.co.uk/,56.4831406,-5.7300685,unknown,unknown,,low,site reachable (https://craignuregolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
Tobermory Golf Club,https://www.tobermorygolfclub.com/,56.6289294,-6.0642467,unknown,unknown,,low,site reachable (https://www.tobermorygolfclub.com/) but no visitor booking found on it or 3 sub-page(s)
The Machrie,https://islaygolfclub.co.uk/,55.6643758,-6.2558669,unknown,unknown,,low,site reachable (https://islaygolfclub.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Vaul Golf Club,https://vaulgolfclub.co.uk/,56.5322503,-6.7908114,unknown,unknown,,low,site reachable (https://www.vaulgolfclub.co.uk/) but no visitor booking found on it or 3 sub-page(s)
Rothesay Golf Club,https://www.rothesaygolfclub.co.uk/,55.8329212,-5.0409677,unknown,unknown,,low,site reachable (https://www.rothesaygolfclub.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Uig Lodge golf course,https://www.uiglodge.co.uk/,58.1881348,-7.0146121,unknown,unknown,,low,site reachable (https://www.uiglodge.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Routenburn Golf Club,https://www.routenburngolfclub.co.uk/,55.8211617,-4.875485,unknown,unknown,,low,site reachable (https://www.routenburngolfclub.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Whinhill Golf Course,https://ilactivegolf.com/,55.9326317,-4.760952,error,unknown,,low,unreachable even with a browser user agent
Lochgilphead Golf Club,https://www.lochgilpheadgolfclub.co.uk/,56.0438084,-5.4126526,unknown,unknown,,low,site reachable (https://www.lochgilpheadgolfclub.co.uk/) but no visitor booking found on it or 2 sub-page(s)
Balmoral Estate 9-hole golf course,https://balmoralcastle.com/visiting/balmoral-estate/golf,57.0350902,-3.218303,unknown,unknown,,low,site reachable (https://balmoralcastle.com/visiting/balmoral-estate/explore/golf) but no visitor booking found on it or 0 sub-page(s)
Kyles of Bute Golf Club,https://www.kylesofbutegolfclub.co.uk/,55.8880683,-5.2473303,unknown,unknown,,low,site reachable (https://www.kylesofbutegolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
B. A.  Club Pitch and Putt,https://www.facebook.com/pages/BA-Club/151694704870059,56.832321,-5.079273,unknown,unknown,,low,site reachable (https://www.facebook.com/) but no visitor booking found on it or 2 sub-page(s)
Dunes Golf Centre,https://dunesgolfcentre.co.uk/,57.6765033,-1.9952178,unknown,unknown,,low,site reachable (https://dunesgolfcentre.co.uk/) but no visitor booking found on it or 2 sub-page(s)
