name,official_site,lat,lon,platform,access,evidence_url,confidence,note
The Royal Eastbourne Golf Club,https://www.regc.co.uk/,50.764641,0.2612116,intelligent_golf,not_available,,high,"platform reached but not a public visitor sheet (booking link; members-only, or visitor booking not enabled): https://www.regc.co.uk/memberbooking"
Sedlescombe Golf Club,https://www.sedlescombegolfclub.co.uk,50.9131932,0.532839,esp,unknown,,medium,platform link(s) seen (['esp']) but no confirmed public booking page found
Ifield Golf and Country Club,https://www.ifieldgolf.com,51.115938,-0.234726,intelligent_golf,public,https://www.ifieldgolf.com/visitorbooking/,high,
Bay View Park Executive Golf Course,,50.8027654,0.3368791,no_site,unknown,,low,no official website resolved (not in county union directory)
Horam Park Golf Club,https://horamparkgolfclub.co.uk,50.9265663,0.2273653,unknown,unknown,,low,homepage loaded (https://www.horamparkgolfclub.co.uk/) but no platform signal found on it or 2 booking-ish link(s)
Seaford Head Golf Club,https://www.seafordheadgolfcourse.co.uk,50.7636312,0.1184482,brs,public,https://visitors.brsgolf.com/seafordhead#/course/1,high,confirmed by following the platform link found on the club's own site
Lindfield Golf Course,https://www.lindfieldgolfclub.co.uk,51.0161171,-0.0598972,brs,public,https://visitors.brsgolf.com/lindfield#/course/1,high,
Cowdray Park Golf Club,https://www.cowdray.co.uk/sport/golf/,50.9954783,-0.7120112,esp,unknown,,medium,"platform link(s) seen (['esp', 'intelligent_golf']) but no confirmed public booking page found"
Rye Golf Club,https://www.ryegolfclub.co.uk,50.9380666,0.7731585,intelligent_golf,public,https://www.ryegolfclub.co.uk/visitorbooking/,high,confirmed via intelligent_golf's standard booking path
Cuckfield Golf Course,https://cuckfieldgolf.co.uk,51.0213545,-0.1498638,blocked,unknown,,low,homepage returned HTTP 403 — likely bot-blocked; needs a browser-based check
Boars Head Golf Centre,,51.0681321,0.189432,no_site,unknown,,low,no official website resolved (not in county union directory)
Dewlands Manor Golf Course,,51.0402229,0.2099029,no_site,unknown,,low,no official website resolved (not in county union directory)
Royal Ashdown Forest Golf Club,https://www.royalashdown.co.uk/contact_us,51.0845461,0.0425042,intelligent_golf,public,https://www.royalashdown.co.uk/visitorbooking/,high,
Ashdown Park,,51.0710952,0.0365432,no_site,unknown,,low,no official website resolved (not in county union directory)
Birch House Golf Course,,51.0508334,0.0049287,no_site,unknown,,low,no official website resolved (not in county union directory)
Dyke Golf Club,https://dykegolfclub.co.uk/,50.877676,-0.2018202,clubv1,public,https://dykegolfclub.hub.clubv1.com/visitors/TeeSheet?date=2026-09-09,high,
Peacehaven Golf Course,https://www.peacehavengc.com/,50.7935097,0.0328942,brs,public,https://visitors.brsgolf.com/peacehaven9#/course/1,high,
Burgess Hill Golf Centre,,50.9694514,-0.145463,no_site,unknown,,low,no official website resolved (not in county union directory)
Pyecombe Golf Course,https://www.pyecombegolfclub.com,50.8978831,-0.151156,brs,public,https://visitors.brsgolf.com/pyecombe#/course/1,high,confirmed by following the platform link found on the club's own site
Littlehampton Golf Club,https://www.littlehamptongolf.co.uk,50.8042308,-0.5517867,clubv1,public,https://littlehampton.hub.clubv1.com/Visitors/TeeSheet?date=2026-09-09,high,confirmed by following the platform link found on the club's own site
Lewes Golf Club,https://www.lewesgolfclub.co.uk,50.8761619,0.03267,brs,public,https://visitors.brsgolf.com/lewes?iframe=1,high,
