name,official_site,lat,lon,platform,access,evidence_url,confidence,note
Howley Hall Golf Course,,53.7262241,-1.614838,no_site,unknown,,low,no official website resolved (not in county union directory)
The Village Golf Course,https://brandonandthevillagegolfcourses.co.uk/,53.8766538,-1.4839502,unknown,unknown,,low,homepage loaded (https://brandonandthevillagegolfcourses.co.uk/) but no platform signal found on it or 1 booking-ish link(s)
Brandon Golf Course,https://brandonandthevillagegolfcourses.co.uk/,53.8585597,-1.4914963,unknown,unknown,,low,homepage loaded (https://brandonandthevillagegolfcourses.co.uk/) but no platform signal found on it or 1 booking-ish link(s)
Sand Moor Golf Course,https://www.sandmoorgolf.co.uk/,53.8653384,-1.5422141,brs,public,https://visitors.brsgolf.com/sandmoor,high,
Branshaw Golf Course,https://branshawgolfclub.co.uk/,53.8529868,-1.9455696,brs,public,https://visitors.brsgolf.com/branshaw#/course/1,high,confirmed by following the platform link found on the club's own site
Temple Newsam Golf Course,,53.784883,-1.469535,no_site,unknown,,low,no official website resolved (not in county union directory)
Headingley Golf Club,,53.8650443,-1.5743605,no_site,unknown,,low,no official website resolved (not in county union directory)
Woodsome Hall Golf Club,https://www.woodsome.co.uk/,53.6246891,-1.7304745,intelligent_golf,public,https://www.woodsome.co.uk/visitorbooking/,high,
Alwoodley Golf Club,https://alwoodleygolfclub.com/,53.8640153,-1.5120755,intelligent_golf,public,https://alwoodley.intelligentgolf.co.uk/visitorbooking/,high,
Willow Valley Golf,,53.7091304,-1.7519494,no_site,unknown,,low,no official website resolved (not in county union directory)
Headley Golf Course,,53.7863302,-1.8538222,no_site,unknown,,low,no official website resolved (not in county union directory)
West Bradford Golf Course,https://westbradfordgolfclub.co.uk/,53.8116008,-1.820894,brs,unknown,,medium,platform link(s) seen (['brs']) but no confirmed public booking page found
Garforth Golf Club,,53.8114592,-1.3972967,no_site,unknown,,low,no official website resolved (not in county union directory)
Moor Allerton Golf Course,https://moorallertongolfclub.co.uk/,53.8719543,-1.4762424,brs,public,https://visitors.brsgolf.com/moorallerton,high,
Elland Golf Club,https://www.ellandgolfclub.plus.com/home.htm,53.679341,-1.8572332,error,unknown,,low,"homepage fetch failed: HTTPSConnectionPool(host='www.ellandgolfclub.plus.com', port=443): Max retries exceeded with url: /home.htm (Caused by NewConnectionError(""HTTPSConnection(host='www.ellandgolfclub.plus.com', port=443): Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it""))"
Halifax Golf Club,https://www.halifaxgolfclub.co.uk/,53.7694497,-1.9121073,brs,public,https://visitors.brsgolf.com/halifax#/course/1,high,
Crow Nest Park Golf Club,https://www.crownestgolf.co.uk/,53.7208729,-1.7963532,brs,public,https://visitors.brsgolf.com/crownestpark#/course/1,high,
Shay Grange Golf Course,https://www.expressgolf.co.uk/,53.8202737,-1.8009571,brs,public,https://visitors.brsgolf.com/expressgcbradford#/course/1,high,confirmed by following the platform link found on the club's own site
Midgley Lodge Motel & Golf Course,https://www.midgleylodgemotel.co.uk,53.6257544,-1.591918,blocked,unknown,,low,homepage returned HTTP 403 — likely bot-blocked; needs a browser-based check
Hanging Heaton Golf Club,,53.6982251,-1.6201953,no_site,unknown,,low,no official website resolved (not in county union directory)
Marsden Golf Club,https://marsdengolf.co.uk/,53.5904739,-1.9383151,brs,public,https://visitors.brsgolf.com/marsden#/course/1,high,confirmed by following the platform link found on the club's own site
Bradford Golf Course,https://bradfordgolfclub.co.uk/,53.8676651,-1.7401874,brs,public,https://visitors.brsgolf.com/bradford#/course/1,high,confirmed by following the platform link found on the club's own site
Mid Yorkshire Golf Club,,53.6789451,-1.2521036,no_site,unknown,,low,no official website resolved (not in county union directory)
Castlefields Golf Club,,53.6921902,-1.7885354,no_site,unknown,,low,no official website resolved (not in county union directory)
Halifax Bradley Hall Golf Club,,53.6798127,-1.8775162,no_site,unknown,,low,no official website resolved (not in county union directory)
Shipley Golf Club,https://shipleygolf.club/,53.8404064,-1.8424688,clubv1,public,https://shipley.hub.clubv1.com/visitors/TeeSheet?date=2026-09-12,high,
Pontefract and District Golf Club,https://www.pdgc.co.uk/,53.6959418,-1.3427118,brs,public,https://visitors.brsgolf.com/pontefract,high,
Thornes Park Pitch and Putt,,53.6715653,-1.5075178,no_site,unknown,,low,no official website resolved (not in county union directory)
